Timestamp,CPU_User_Pct,CPU_System_Pct,CPU_Idle_Pct,Memory_Used_MB,Memory_Free_MB
2025-12-19 10:29:14,7.11,13.79,79.9,7530,3264
2025-12-19 10:29:20,4.47,13.43,82.8,7544,3247
2025-12-19 10:29:25,4.21,12.65,83.12,7520,3277
2025-12-19 10:29:31,15.52,25.14,59.33,7489,3567
2025-12-19 10:29:37,46.24,38.85,14.89,7453,3197
2025-12-19 10:29:43,40.93,46.90,12.15,7510,3336
2025-12-19 10:29:50,40.5,36.85,23.8,7466,3466
2025-12-19 10:29:56,31.19,29.0,39.79,7485,3436
2025-12-19 10:30:02,53.37,25.0,21.62,7470,3514
2025-12-19 10:30:08,18.48,24.2,57.49,7465,3487
2025-12-19 10:30:14,7.5,12.65,80.29,7500,3450
2025-12-19 10:30:19,5.5,12.42,82.52,7547,3411
2025-12-19 10:30:25,13.75,12.91,73.33,7516,3354
2025-12-19 10:30:31,5.79,13.66,80.53,7456,3321
2025-12-19 10:30:36,6.1,13.27,80.70,7499,3184
2025-12-19 10:30:42,15.17,18.71,66.11,7485,3403
2025-12-19 10:30:48,5.69,17.72,76.58,7536,3333
2025-12-19 10:30:53,51.0,39.64,9.35,7498,3284
2025-12-19 10:31:00,18.83,30.66,50.50,7492,3427
2025-12-19 10:31:06,8.17,17.17,74.64,7510,3342
2025-12-19 10:31:12,52.43,41.57,5.98,7463,3341
2025-12-19 10:31:19,14.99,22.39,62.61,7500,3401
2025-12-19 10:31:25,28.6,31.47,40.46,7465,3065
2025-12-19 10:31:31,20.87,28.59,50.52,7453,3039
2025-12-19 10:31:37,25.69,29.97,44.33,7506,3018
2025-12-19 10:31:43,6.91,15.30,77.77,7536,2901
2025-12-19 10:31:49,43.11,47.11,9.76,7503,3308
2025-12-19 10:31:56,7.94,16.52,75.52,7507,3417
2025-12-19 10:32:01,56.18,43.18,0.63,7499,3271
2025-12-19 10:32:10,7.53,14.68,77.77,7425,3057
2025-12-19 10:32:16,3.26,12.4,84.69,7383,3007
2025-12-19 10:32:22,8.71,14.25,77.2,7276,3016
2025-12-19 10:32:27,10.44,20.28,69.27,7509,2934
2025-12-19 10:32:33,13.85,18.35,67.79,7474,2772
2025-12-19 10:32:39,7.41,16.23,76.35,7546,2821
2025-12-19 10:32:44,7.32,13.46,79.20,7536,3157
2025-12-19 10:32:50,5.74,13.86,80.39,7543,3396
2025-12-19 10:32:56,11.86,13.3,75.9,7537,3285
2025-12-19 10:33:02,9.39,15.78,74.81,7524,3504
2025-12-19 10:33:07,30.45,27.19,42.35,7475,3478
2025-12-19 10:33:13,6.36,15.45,78.18,7544,3386
2025-12-19 10:33:19,17.20,24.59,58.19,7489,3506
2025-12-19 10:33:25,9.85,15.31,74.82,7548,3519
2025-12-19 10:33:31,18.87,20.50,60.61,7488,3527
2025-12-19 10:33:37,3.51,12.93,83.54,7564,3201
2025-12-19 10:33:42,4.72,13.23,82.4,7552,3205
2025-12-19 10:33:48,4.5,11.99,83.94,7547,3287
2025-12-19 10:33:54,11.18,19.58,69.23,7542,3546
2025-12-19 10:34:00,8.2,17.15,74.81,7519,3488
2025-12-19 10:34:06,13.25,19.61,67.13,7486,3520
2025-12-19 10:34:11,16.85,20.62,62.52,7495,3537
2025-12-19 10:34:17,6.59,17.76,75.64,7471,3406
2025-12-19 10:34:23,8.64,16.57,74.77,7558,3327
2025-12-19 10:34:29,14.57,21.21,64.20,7531,3347
2025-12-19 10:34:34,3.49,13.99,82.50,7561,3375
2025-12-19 10:34:40,5.16,15.31,79.52,7565,3335
2025-12-19 10:34:46,15.22,19.11,65.66,7559,3392
2025-12-19 10:34:52,7.28,16.2,76.68,7547,3533
2025-12-19 10:34:58,9.64,16.69,73.65,7529,3558
2025-12-19 10:35:03,6.33,21.83,71.83,7537,3537
2025-12-19 10:35:09,11.14,19.42,69.42,7558,3538
2025-12-19 10:35:15,52.15,44.22,3.61,7520,3292
2025-12-19 10:35:24,49.80,41.50,8.68,7492,3276
2025-12-19 10:35:31,4.63,17.64,77.71,7478,3391
2025-12-19 10:35:37,14.21,21.15,64.63,7386,3398
2025-12-19 10:35:43,23.62,22.91,53.46,7423,3444
2025-12-19 10:35:49,8.99,15.4,75.96,7319,3350
2025-12-19 10:35:54,7.69,13.50,78.79,7443,3202
2025-12-19 10:36:00,6.85,13.71,79.42,7538,3130
2025-12-19 10:36:06,9.48,15.32,75.18,7526,3159
2025-12-19 10:36:12,5.92,14.44,79.62,7509,3133
2025-12-19 10:36:17,10.14,14.49,75.36,7459,3542
2025-12-19 10:36:23,52.92,38.28,8.78,7493,2974
2025-12-19 10:36:31,3.14,12.59,84.25,7521,2997
2025-12-19 10:36:36,26.39,30.20,43.40,7497,3230
2025-12-19 10:36:42,12.19,15.15,72.64,7543,3260
2025-12-19 10:36:48,5.16,12.91,81.91,7529,3067
2025-12-19 10:36:54,4.65,12.84,82.49,7615,3134
2025-12-19 10:37:00,16.42,24.48,59.8,7527,2877
2025-12-19 10:37:06,6.15,12.68,81.15,7543,2846
2025-12-19 10:37:11,6.31,15.24,78.43,7549,2957
2025-12-19 10:37:17,7.50,15.1,77.47,7564,2926
2025-12-19 10:37:23,4.98,12.54,82.47,7555,2859
2025-12-19 10:37:29,7.1,14.76,78.22,7544,2832
2025-12-19 10:37:34,55.29,40.65,4.4,7515,2913
2025-12-19 10:37:42,3.35,13.5,83.58,7560,2872
2025-12-19 10:37:48,10.62,14.28,75.9,7543,2855
2025-12-19 10:37:54,5.18,13.5,81.76,7545,2958
2025-12-19 10:38:00,7.10,15.14,77.75,7553,2987
2025-12-19 10:38:05,7.73,14.71,77.54,7548,2999
2025-12-19 10:38:11,5.7,12.78,82.14,7541,3028
2025-12-19 10:38:17,11.78,20.71,67.50,7494,3050
2025-12-19 10:38:23,3.40,11.74,84.84,7509,3144
2025-12-19 10:38:28,3.74,11.61,84.64,7566,3082
2025-12-19 10:38:34,10.1,17.81,72.17,7475,3110
2025-12-19 10:38:40,13.27,23.36,63.36,7472,3234
2025-12-19 10:38:46,2.79,11.73,85.47,7510,3174
2025-12-19 10:38:51,2.59,12.24,85.15,7552,3096
2025-12-19 10:38:57,2.81,12.94,84.24,7562,3072
2025-12-19 10:39:03,2.64,11.13,86.22,7562,3056
2025-12-19 10:39:09,2.40,11.46,86.13,7570,3039
2025-12-19 10:39:14,22.20,22.20,55.58,7535,3046
2025-12-19 10:39:20,8.76,18.84,72.38,7534,3255
2025-12-19 10:39:26,5.6,14.82,80.11,7505,3406
2025-12-19 10:39:32,3.1,11.32,85.66,7517,3388
2025-12-19 10:39:38,3.55,12.33,84.11,7543,3374
2025-12-19 10:39:43,5.44,13.69,80.86,7554,3298
2025-12-19 10:39:49,5.60,12.71,81.68,7533,3077
2025-12-19 10:39:55,5.51,13.87,80.60,7554,2976
2025-12-19 10:40:01,8.8,18.19,73.71,7535,3388
2025-12-19 10:40:06,11.23,34.33,54.43,7455,3428
2025-12-19 10:40:12,7.76,19.69,72.53,7527,3551
2025-12-19 10:40:18,9.3,15.63,75.32,7474,3402
2025-12-19 10:40:24,5.98,17.75,76.26,7475,3466
2025-12-19 10:40:30,4.52,15.28,80.18,7521,3203
2025-12-19 10:40:35,10.76,17.81,71.42,7501,3071
2025-12-19 10:40:41,6.28,12.19,81.52,7539,3016
2025-12-19 10:40:47,7.50,15.75,76.73,7532,2817
2025-12-19 10:40:53,8.85,14.94,76.19,7561,2900
2025-12-19 10:40:58,38.79,36.45,24.75,7506,2945
2025-12-19 10:41:05,32.43,33.94,33.61,7469,3276
2025-12-19 10:41:11,3.40,12.47,84.12,7480,3135
2025-12-19 10:41:16,3.78,14.20,82.0,7464,3113
2025-12-19 10:41:22,6.96,12.42,80.60,7561,3105
2025-12-19 10:41:28,10.30,17.35,72.33,7533,3080
2025-12-19 10:41:34,4.19,15.26,80.53,7461,3136
2025-12-19 10:41:39,8.93,18.6,72.99,7517,3138
2025-12-19 10:41:45,6.21,12.80,80.97,7565,3096
2025-12-19 10:41:51,12.62,27.37,60.0,7525,3191
2025-12-19 10:41:57,5.15,16.57,78.26,7528,3117
2025-12-19 10:42:03,9.61,17.42,72.95,7557,3162
2025-12-19 10:42:08,4.58,12.97,82.44,7552,3121
2025-12-19 10:42:14,2.84,11.38,85.76,7553,3118
2025-12-19 10:42:20,4.97,12.42,82.60,7539,3134
2025-12-19 10:42:26,4.96,12.78,82.25,7547,3089
2025-12-19 10:42:31,10.29,20.58,69.11,7515,3172
2025-12-19 10:42:37,12.92,24.15,62.92,7455,3155
2025-12-19 10:42:43,2.84,11.95,85.19,7526,3045
2025-12-19 10:42:49,8.53,17.25,74.21,7532,2974
2025-12-19 10:42:54,4.74,14.4,81.21,7480,2984
2025-12-19 10:43:00,6.50,17.28,76.20,7531,2938
2025-12-19 10:43:06,9.48,19.34,71.16,7554,3052
2025-12-19 10:43:12,7.34,14.87,77.77,7551,3008
2025-12-19 10:43:17,12.97,21.56,65.45,7539,2986
2025-12-19 10:43:23,4.42,12.69,82.88,7530,3014
2025-12-19 10:43:29,6.87,16.17,76.95,7546,2979
2025-12-19 10:43:35,13.36,20.32,66.30,7510,2969
2025-12-19 10:43:40,4.71,14.15,81.13,7436,3208
2025-12-19 10:43:46,6.59,21.3,72.37,7430,3016
2025-12-19 10:43:52,2.86,12.97,84.16,7531,2934
2025-12-19 10:43:58,3.23,14.28,82.47,7551,2924
2025-12-19 10:44:03,21.9,27.65,51.25,7488,3170
2025-12-19 10:44:09,19.92,20.10,59.96,7497,3339
2025-12-19 10:44:15,7.2,19.16,73.81,7484,3400
2025-12-19 10:44:21,5.88,12.14,81.97,7481,3299
2025-12-19 10:44:27,2.48,11.45,86.6,7557,3238
2025-12-19 10:44:32,11.68,14.28,74.2,7472,3117
2025-12-19 10:44:38,8.63,14.1,77.35,7468,3111
2025-12-19 10:44:44,11.93,22.34,65.71,7470,3098
2025-12-19 10:44:50,10.73,18.83,70.43,7521,2994
2025-12-19 10:44:55,15.1,22.81,62.16,7514,3001
2025-12-19 10:45:01,8.83,17.66,73.49,7483,3154
2025-12-19 10:45:07,34.40,32.29,33.29,7517,2937
2025-12-19 10:45:13,3.3,13.66,83.30,7531,2909
2025-12-19 10:45:19,3.23,11.23,85.52,7543,2843
2025-12-19 10:45:25,3.28,11.58,85.13,7546,2858
2025-12-19 10:45:30,3.3,12.33,84.62,7568,2839
2025-12-19 10:45:36,3.25,11.68,85.5,7518,2956
2025-12-19 10:45:42,2.71,11.4,86.24,7526,2935
2025-12-19 10:45:48,3.63,11.85,84.51,7559,2906
2025-12-19 10:45:53,14.18,20.41,65.39,7529,3187
2025-12-19 10:45:59,8.59,14.39,77.0,7537,3138
2025-12-19 10:46:05,4.94,13.49,81.55,7562,3127
2025-12-19 10:46:11,6.35,13.48,80.15,7567,3080
2025-12-19 10:46:16,5.54,15.10,79.34,7537,3258
2025-12-19 10:46:22,2.87,11.13,85.98,7560,3179
2025-12-19 10:46:28,2.87,13.5,84.6,7561,3151
2025-12-19 10:46:34,7.83,16.79,75.37,7528,3358
2025-12-19 10:46:39,16.97,12.73,70.29,7558,3300
2025-12-19 10:46:45,16.2,12.70,71.27,7567,3403
2025-12-19 10:46:51,16.35,13.38,70.26,7562,3383
2025-12-19 10:46:57,6.94,14.25,78.79,7544,3403
2025-12-19 10:47:02,5.45,13.53,81.1,7566,3516
2025-12-19 10:47:08,2.49,11.32,86.18,7559,3415
2025-12-19 10:47:14,5.69,13.47,80.83,7551,3381
2025-12-19 10:47:20,4.38,13.90,81.71,7566,3373
2025-12-19 10:47:25,3.8,11.38,85.52,7557,3409
2025-12-19 10:47:31,7.96,13.85,78.17,7556,3388
2025-12-19 10:47:37,5.34,12.97,81.67,7576,3510
2025-12-19 10:47:43,4.99,12.47,82.53,7557,3480
2025-12-19 10:47:48,5.50,12.90,81.59,7556,3479
2025-12-19 10:47:54,4.98,14.36,80.65,7548,3470
2025-12-19 10:48:00,6.99,14.36,78.63,7563,3507
2025-12-19 10:48:06,4.94,12.35,82.69,7561,3505
2025-12-19 10:48:11,4.57,13.14,82.28,7541,3468
2025-12-19 10:48:17,2.68,11.30,86.1,7572,3436
2025-12-19 10:48:23,5.11,13.25,81.62,7553,3447
2025-12-19 10:48:28,2.91,11.8,85.99,7558,3423
2025-12-19 10:48:34,2.89,11.94,85.16,7538,3506
2025-12-19 10:48:40,2.29,11.30,86.39,7550,3475
2025-12-19 10:48:46,2.86,12.2,85.11,7564,3455
2025-12-19 10:48:51,2.32,11.4,86.62,7549,3422
2025-12-19 10:48:57,2.68,13.79,83.52,7532,3513
2025-12-19 10:49:03,2.70,11.60,85.68,7527,3500
2025-12-19 10:49:09,2.69,12.69,84.61,7555,3454
2025-12-19 10:49:14,4.90,14.90,80.18,7553,3492
2025-12-19 10:49:20,5.33,14.9,80.57,7552,3501
2025-12-19 10:49:26,4.76,13.71,81.52,7557,3499
2025-12-19 10:49:32,2.89,11.58,85.52,7558,3481
2025-12-19 10:49:37,7.41,15.39,77.18,7545,3529
2025-12-19 10:49:43,3.66,11.38,84.94,7558,3495
2025-12-19 10:49:49,5.74,13.79,80.45,7563,3469
2025-12-19 10:49:54,5.68,12.31,82.0,7549,3476
2025-12-19 10:50:00,4.98,12.26,82.75,7562,3450
2025-12-19 10:50:06,7.39,16.63,75.97,7559,3456
2025-12-19 10:50:12,7.33,13.90,78.75,7567,3428
2025-12-19 10:50:17,5.89,13.49,80.60,7557,3515
2025-12-19 10:50:23,4.78,12.64,82.56,7560,3526
2025-12-19 10:50:29,6.7,14.23,79.69,7560,3514
2025-12-19 10:50:35,12.45,14.71,72.83,7559,3568
2025-12-19 10:50:40,6.84,13.87,79.27,7556,3538
2025-12-19 10:50:46,7.83,19.85,72.31,7550,3515
2025-12-19 10:50:52,5.16,13.38,81.45,7568,3491
2025-12-19 10:50:58,6.6,17.83,76.10,7551,3549
2025-12-19 10:51:03,4.55,13.66,81.78,7529,3535
2025-12-19 10:51:09,4.22,11.51,84.26,7566,3496
2025-12-19 10:51:15,38.0,34.45,27.54,7496,2989
2025-12-19 10:51:21,8.77,13.93,77.29,7429,3120
2025-12-19 10:51:27,8.26,15.57,76.15,7561,3205
2025-12-19 10:51:33,9.77,18.63,71.58,7456,3272
2025-12-19 10:51:39,9.46,15.53,75.0,7517,3188
2025-12-19 10:51:44,6.20,14.47,79.32,7529,3211
2025-12-19 10:51:50,5.69,13.9,81.21,7433,3150
2025-12-19 10:51:56,6.23,13.23,80.52,7557,3208
2025-12-19 10:52:02,4.66,11.65,83.68,7573,3145
2025-12-19 10:52:07,6.92,12.92,80.14,7554,3197
2025-12-19 10:52:13,7.63,12.66,79.70,7463,3154
2025-12-19 10:52:19,8.27,13.60,78.12,7541,3134
2025-12-19 10:52:25,8.31,14.4,77.63,7518,3209
2025-12-19 10:52:30,8.55,13.75,77.69,7564,3153
2025-12-19 10:52:36,9.71,16.26,74.1,7531,3177
2025-12-19 10:52:42,12.11,14.12,73.76,7552,3151
2025-12-19 10:52:48,15.83,21.54,62.61,7508,3194
2025-12-19 10:52:53,13.94,15.96,70.9,7560,3169
2025-12-19 10:52:59,15.49,16.3,68.46,7546,3263
2025-12-19 10:53:05,10.82,13.43,75.74,7568,3274
2025-12-19 10:53:11,11.6,12.38,76.54,7560,3268
2025-12-19 10:53:16,18.9,15.90,65.99,7559,3265
2025-12-19 10:53:22,27.72,14.78,57.48,7531,3326
2025-12-19 10:53:28,27.68,17.66,54.64,7497,3456
2025-12-19 10:53:34,26.72,15.63,57.63,7550,3403
2025-12-19 10:53:39,30.37,16.85,52.77,7562,3406
2025-12-19 10:53:45,26.87,14.28,58.83,7533,3389
2025-12-19 10:53:51,28.78,14.39,56.82,7525,3351
2025-12-19 10:53:57,28.59,14.20,57.19,7551,3404
2025-12-19 10:54:02,21.64,19.32,59.3,7521,3469
2025-12-19 10:54:08,28.65,29.72,41.61,7501,3558
2025-12-19 10:54:14,21.31,15.30,63.38,7526,3510
2025-12-19 10:54:20,21.64,20.39,57.96,7475,3470
2025-12-19 10:54:26,19.85,14.70,65.44,7566,3407
2025-12-19 10:54:32,19.74,13.28,66.97,7560,3407
2025-12-19 10:54:37,19.56,13.71,66.72,7555,3436
2025-12-19 10:54:43,5.3,12.59,82.36,7550,3418
2025-12-19 10:54:49,4.30,12.91,82.77,7541,3367
2025-12-19 10:54:55,4.84,13.75,81.39,7555,3310
2025-12-19 10:55:00,3.3,11.95,85.0,7552,3423
2025-12-19 10:55:06,5.40,14.28,80.30,7565,3490
2025-12-19 10:55:12,11.13,28.40,60.46,7529,3573
2025-12-19 10:55:17,6.10,15.35,78.54,7534,3582
2025-12-19 10:55:23,4.38,14.66,80.95,7565,3597
2025-12-19 10:55:29,5.23,14.53,80.23,7558,3607
2025-12-19 10:55:35,13.80,24.87,61.31,7537,3547
2025-12-19 10:55:40,2.67,12.81,84.51,7550,3476
2025-12-19 10:55:46,6.6,18.56,75.37,7551,3511
2025-12-19 10:55:52,3.65,15.57,80.76,7489,3565
2025-12-19 10:55:58,8.21,12.72,79.6,7471,3386
2025-12-19 10:56:03,4.83,13.15,82.1,7524,3283
2025-12-19 10:56:09,7.52,14.28,78.18,7421,3253
2025-12-19 10:56:15,20.95,21.99,57.5,7448,3245
2025-12-19 10:56:21,13.18,19.39,67.41,7486,3401
2025-12-19 10:56:27,4.5,13.51,82.43,7503,3429
2025-12-19 10:56:32,5.72,15.7,79.19,7545,3336
2025-12-19 10:56:38,11.85,17.96,70.18,7502,3337
2025-12-19 10:56:44,10.7,20.32,69.60,7482,3312
2025-12-19 10:56:50,17.69,23.53,58.76,7472,3435
2025-12-19 10:56:55,23.86,28.59,47.53,7484,3365
2025-12-19 10:57:01,19.93,29.75,50.30,7468,3121
2025-12-19 10:57:07,55.15,38.46,6.38,7505,2777
2025-12-19 10:57:16,20.46,22.11,57.41,7537,2783
2025-12-19 10:57:22,25.98,31.40,42.60,7512,2917
2025-12-19 10:57:29,24.26,24.87,50.86,7463,2962
2025-12-19 10:57:35,26.51,27.88,45.60,7465,3189
2025-12-19 10:57:41,13.23,20.0,66.76,7549,3089
2025-12-19 10:57:47,46.52,47.86,5.61,7483,3450
2025-12-19 10:57:57,3.44,13.57,82.98,7410,3460
2025-12-19 10:58:02,8.93,14.95,76.11,7461,3530
2025-12-19 10:58:08,7.59,14.4,78.36,7525,3460
2025-12-19 10:58:14,6.45,15.55,77.98,7544,3479
2025-12-19 10:58:19,2.32,11.2,86.65,7548,3425
2025-12-19 10:58:25,3.42,13.87,82.69,7554,3434
2025-12-19 10:58:31,2.48,11.83,85.68,7551,3399
2025-12-19 10:58:37,2.86,13.95,83.17,7482,3434
2025-12-19 10:58:42,6.64,13.85,79.50,7546,3417
2025-12-19 10:58:48,18.50,25.16,56.33,7470,3076
2025-12-19 10:58:54,57.39,40.10,2.50,7457,2982
2025-12-19 10:59:04,10.28,15.14,74.57,7545,2938
2025-12-19 10:59:09,13.21,20.89,65.89,7509,2829
2025-12-19 10:59:15,10.59,17.26,72.13,7522,2794
2025-12-19 10:59:21,10.92,17.54,71.52,7552,2766
2025-12-19 10:59:27,5.80,15.24,78.94,7531,2778
2025-12-19 10:59:33,34.71,37.93,27.35,7441,3010
2025-12-19 10:59:39,12.2,14.50,73.47,7474,3391
2025-12-19 10:59:45,3.44,12.4,84.51,7544,3449
2025-12-19 10:59:51,3.45,12.47,84.6,7517,3373
2025-12-19 10:59:57,3.80,11.42,84.76,7493,3385
2025-12-19 11:00:02,3.42,11.97,84.60,7524,3343
2025-12-19 11:00:08,5.86,14.55,79.58,7537,3305
2025-12-19 11:00:14,5.73,13.38,80.87,7559,3241
2025-12-19 11:00:19,20.0,19.43,60.56,7535,3350
2025-12-19 11:00:25,6.87,14.31,78.81,7558,3367
2025-12-19 11:00:31,3.56,16.13,80.30,7549,3399
2025-12-19 11:00:37,2.70,11.19,86.10,7497,3529
2025-12-19 11:00:42,4.81,13.10,82.8,7549,3509
2025-12-19 11:00:48,3.5,11.28,85.65,7554,3366
2025-12-19 11:00:54,3.13,12.15,84.70,7553,3257
2025-12-19 11:01:00,48.94,37.28,13.77,7464,2892
2025-12-19 11:01:07,11.47,13.47,75.4,7552,2745
2025-12-19 11:01:13,57.30,40.69,1.99,7522,2646
2025-12-19 11:01:22,3.42,12.0,84.57,7536,2726
2025-12-19 11:01:28,10.15,14.18,75.65,7553,2761
2025-12-19 11:01:33,4.2,11.68,84.29,7551,2759
2025-12-19 11:01:39,20.51,23.11,56.36,7463,3011
2025-12-19 11:01:45,12.70,17.55,69.73,7547,2867
2025-12-19 11:01:51,33.44,60.72,5.82,7487,3494
2025-12-19 11:03:09,31.14,65.57,3.28,7410,1942
2025-12-19 11:03:16,34.35,47.48,18.15,7475,3463
2025-12-19 11:03:22,49.1,49.22,1.76,7485,3386
2025-12-19 11:03:32,40.47,58.45,1.6,7424,3252
2025-12-19 11:03:48,49.41,45.17,5.41,7471,3550
2025-12-19 11:03:56,46.71,41.84,11.43,7518,3542
2025-12-19 11:04:04,35.60,34.88,29.51,7519,3491
2025-12-19 11:04:10,30.18,45.86,23.95,7508,3454
2025-12-19 11:04:16,44.47,47.90,7.62,7486,3574
2025-12-19 11:04:25,16.21,31.39,52.38,7482,3543
2025-12-19 11:04:31,14.69,25.76,59.54,7471,3615
2025-12-19 11:04:37,5.18,13.24,81.57,7508,3604
2025-12-19 11:04:43,5.84,25.8,69.7,7473,3396
2025-12-19 11:04:48,13.18,18.21,68.60,7463,3302
2025-12-19 11:04:54,51.29,39.5,9.64,7446,3461
2025-12-19 11:05:02,29.91,37.87,32.20,7464,3522
2025-12-19 11:05:08,30.56,37.44,31.99,7461,3477
2025-12-19 11:05:15,25.72,32.10,42.16,7512,3540
2025-12-19 11:05:21,20.54,25.3,54.42,7530,3560
2025-12-19 11:05:27,16.68,27.5,56.25,7492,3545
2025-12-19 11:05:33,35.20,40.56,24.22,7466,3582
2025-12-19 11:05:40,43.55,42.74,13.70,7460,3415
2025-12-19 11:05:47,35.85,33.75,30.39,7446,3424
2025-12-19 11:05:54,26.23,30.94,42.82,7512,3448
2025-12-19 11:06:00,25.86,23.68,50.44,7487,3395
2025-12-19 11:06:06,11.22,14.96,73.80,7521,3330
2025-12-19 11:06:12,16.19,19.79,64.1,7540,3358
2025-12-19 11:06:18,27.98,30.24,41.76,7484,3401
2025-12-19 11:06:24,16.83,24.15,59.0,7531,3358
2025-12-19 11:06:30,28.63,30.50,40.86,7514,3465
2025-12-19 11:06:37,20.78,26.70,52.51,7504,3458
2025-12-19 11:06:43,29.92,43.10,26.96,7515,3589
2025-12-19 11:06:49,38.40,36.2,25.57,7503,3447
2025-12-19 11:06:56,43.95,29.74,26.30,7540,3391
2025-12-19 11:07:02,30.88,31.70,37.40,7519,3515
2025-12-19 11:07:09,28.38,27.93,43.68,7524,3475
2025-12-19 11:07:15,29.65,30.12,40.22,7544,3532
2025-12-19 11:07:21,18.58,25.37,56.3,7564,3559
2025-12-19 11:07:27,13.83,20.12,66.3,7555,3453
2025-12-19 11:07:33,33.24,32.51,34.24,7479,3454
2025-12-19 11:07:40,31.25,35.44,33.30,7519,3411
2025-12-19 11:07:46,53.14,35.38,11.46,7448,3542
2025-12-19 11:07:55,52.38,37.83,9.78,7478,3228
2025-12-19 11:08:03,4.31,15.0,80.67,7500,3447
2025-12-19 11:08:09,6.18,19.63,74.18,7446,3296
2025-12-19 11:08:15,5.99,14.79,79.21,7481,3325
2025-12-19 11:08:21,4.77,12.13,83.8,7536,3275
2025-12-19 11:08:26,4.6,12.19,83.73,7478,3291
2025-12-19 11:08:32,6.17,19.5,74.77,7511,3304
2025-12-19 11:08:38,2.99,11.40,85.60,7517,3344
2025-12-19 11:08:44,50.9,40.50,9.40,7476,3427
2025-12-19 11:08:52,6.61,13.38,80.0,7520,3094
2025-12-19 11:08:58,12.1,28.35,59.63,7501,3205
2025-12-19 11:09:04,5.40,13.22,81.37,7539,3230
2025-12-19 11:09:09,5.18,13.70,81.11,7530,3150
2025-12-19 11:09:15,3.33,13.51,83.14,7546,3130
2025-12-19 11:09:21,2.57,11.60,85.81,7523,3141
2025-12-19 11:09:27,13.30,29.44,57.24,7551,3329
2025-12-19 11:09:33,9.28,17.80,72.91,7537,3133
2025-12-19 11:09:38,53.94,41.41,4.63,7525,3105
2025-12-19 11:09:46,15.5,26.39,58.54,7489,3267
2025-12-19 11:09:52,7.77,16.85,75.37,7477,3489
2025-12-19 11:09:58,52.49,41.54,5.96,7474,3116
2025-12-19 11:10:06,19.2,22.38,58.58,7451,3303
2025-12-19 11:10:12,8.11,14.57,77.30,7497,3224
2025-12-19 11:10:18,53.8,37.44,9.47,7532,3265
2025-12-19 11:10:26,4.70,14.68,80.60,7529,3237
2025-12-19 11:10:32,3.10,11.82,85.7,7526,3169
2025-12-19 11:10:37,3.72,12.29,83.98,7511,3252
2025-12-19 11:10:43,3.89,12.43,83.67,7518,3226
2025-12-19 11:10:49,5.19,14.80,80.0,7502,3197
2025-12-19 11:10:55,8.21,12.4,79.74,7500,3240
2025-12-19 11:11:00,2.70,11.41,85.88,7497,3285
2025-12-19 11:11:06,17.28,18.40,64.31,7532,3481
2025-12-19 11:11:12,16.10,12.92,70.97,7538,3438
2025-12-19 11:11:18,4.1,13.57,82.40,7555,3341
2025-12-19 11:11:23,5.30,14.1,80.68,7537,3359
2025-12-19 11:11:29,7.77,17.64,74.57,7531,3483
2025-12-19 11:11:35,4.0,12.95,83.4,7556,3441
2025-12-19 11:11:40,9.23,24.73,66.2,7518,3576
2025-12-19 11:11:46,3.37,12.17,84.45,7520,3375
2025-12-19 11:11:52,5.48,16.44,78.7,7477,3487
2025-12-19 11:11:58,7.26,16.75,75.97,7545,3397
2025-12-19 11:12:03,4.35,12.87,82.76,7552,3327
2025-12-19 11:12:09,5.42,12.98,81.58,7538,3379
2025-12-19 11:12:15,4.96,12.40,82.63,7514,3417
2025-12-19 11:12:21,8.42,11.90,79.67,7508,3462
2025-12-19 11:12:26,3.42,11.59,84.98,7496,3406
2025-12-19 11:12:32,13.74,16.60,69.65,7535,3467
2025-12-19 11:12:38,3.59,12.12,84.28,7536,3460
2025-12-19 11:12:44,5.84,15.66,78.49,7546,3599
2025-12-19 11:12:49,3.63,12.4,84.32,7495,3480
2025-12-19 11:12:55,5.15,13.81,81.3,7532,3496
2025-12-19 11:13:01,3.72,12.66,83.61,7532,3533
2025-12-19 11:13:07,4.17,12.90,82.92,7532,3487
2025-12-19 11:13:12,4.52,14.90,80.56,7555,3427
2025-12-19 11:13:18,3.55,12.17,84.26,7560,3472
2025-12-19 11:13:24,5.64,16.76,77.58,7560,3503
2025-12-19 11:13:30,3.96,11.88,84.15,7529,3527
2025-12-19 11:13:35,5.34,13.35,81.29,7528,3495
2025-12-19 11:13:41,3.94,12.21,83.83,7569,3381
2025-12-19 11:13:47,8.23,16.66,75.9,7544,3505
2025-12-19 11:13:52,3.23,13.87,82.88,7563,3471
2025-12-19 11:13:58,3.55,11.96,84.48,7561,3487
2025-12-19 11:14:04,4.8,12.26,83.64,7551,3479
2025-12-19 11:14:10,3.53,12.8,84.38,7564,3458
2025-12-19 11:14:15,4.51,13.18,82.29,7561,3506
2025-12-19 11:14:21,34.92,40.84,24.23,7514,3459
2025-12-19 11:14:28,1.93,11.19,86.87,7503,3494
2025-12-19 11:14:34,8.79,14.46,76.73,7550,3278
2025-12-19 11:14:40,5.74,12.96,81.29,7535,3241
2025-12-19 11:14:45,4.25,13.49,82.25,7558,3138
2025-12-19 11:14:51,2.96,13.33,83.70,7551,3145
2025-12-19 11:14:57,3.73,12.12,84.14,7529,3158
2025-12-19 11:15:03,15.46,20.44,64.8,7475,3286
